Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	AverageQ2Vals	StdQ2Vals	LogPi	LossPi	LossQ	Alpha	LossAlpha	Time
84	951.70496	37.29545	987.22363	897.3481	985.9752	34.655933	1005.8731	889.06836	1000.0	1000.0	419999	90.19881	14.595964	90.198906	14.5956955	6.0037627	-90.47411	0.47993448	0.0073833	-2.5572466e-05	4494.224133729935
85	813.358	274.8621	977.92267	198.55444	968.5541	147.88164	1005.6137	324.08054	838.4286	966.0	424999	90.36418	14.47917	90.36418	14.479397	5.995908	-90.644394	0.49120098	0.007231208	3.145902e-05	4548.996696472168
86	893.9373	165.80367	978.4426	562.3403	1000.52576	3.4223843	1004.1607	992.4453	916.2	1000.0	429999	90.44751	14.576001	90.447556	14.575807	5.9805074	-90.71225	0.4892578	0.0070725908	0.00013599446	4603.855300426483
87	977.8161	6.7136354	985.0538	968.0202	999.95764	13.393133	1006.3258	943.12146	1000.0	1000.0	434999	90.45527	14.646831	90.45525	14.646678	5.99989	-90.719284	0.45148355	0.0067176544	2.123642e-06	4658.838757514954
88	885.0855	210.1321	989.1079	415.42926	997.77234	5.504847	1005.5251	988.5618	903.0	1000.0	439999	90.61185	14.45267	90.61188	14.452493	5.9876246	-90.87833	0.4676645	0.006388198	8.0814265e-05	4713.542226791382
89	978.49384	9.197385	986.21814	965.9338	998.0947	8.835031	1005.9616	968.62897	1000.0	1000.0	444999	90.75668	14.254877	90.75665	14.255926	6.0065804	-91.01793	0.43929127	0.0061426745	-3.9905695e-05	4768.514178037643
90	975.57306	9.393005	987.4082	961.48486	989.93005	24.48568	1005.338	909.02344	1000.0	1000.0	449999	90.84098	14.138831	90.84102	14.139216	6.0153995	-91.09734	0.4421165	0.006666009	-0.00010080887	4823.441108465195
91	974.6393	4.398765	980.1559	967.22437	1003.384	2.5888636	1007.2606	997.467	1000.0	1000.0	454999	90.861046	14.11147	90.86101	14.111301	5.99978	-91.11079	0.40342367	0.0065678954	3.4716606e-06	4878.304241895676
92	962.37177	34.605614	989.87994	906.3248	966.04297	74.549126	1007.02185	674.01196	1000.0	984.1	459999	90.97057	13.839481	90.970566	13.8395605	5.996123	-91.21655	0.4165211	0.006627192	2.8151726e-05	4933.101138591766
93	924.0288	74.55305	988.3978	802.8019	989.1974	45.274597	1006.6913	792.65424	966.0	1000.0	464999	90.878494	13.821845	90.87851	13.82152	5.999222	-91.12365	0.43538457	0.0064980476	6.686336e-06	4987.891383647919
94	906.46375	122.671234	989.10986	665.4881	989.8514	42.6293	1007.0019	810.62714	946.6	1000.0	469999	90.85335	13.750246	90.85332	13.7508335	6.009741	-91.09602	0.4445334	0.006840747	-6.6196204e-05	5042.749997615814
95	871.94446	46.981884	948.3328	804.3277	995.215	25.920689	1006.84644	883.9664	1000.0	1000.0	474999	90.83725	13.58096	90.837265	13.581257	5.9943404	-91.068634	0.41374984	0.0070349686	4.1084397e-05	5097.444029092789
96	926.32294	60.16329	985.6153	845.54535	983.98865	45.67736	1005.1855	839.96625	1000.0	1000.0	479999	90.759895	13.625242	90.75988	13.625021	6.0023727	-90.99241	0.4249375	0.0068892357	-1.4940512e-05	5152.38237786293
97	868.76776	225.85512	990.4927	366.42593	1003.4406	1.6142993	1005.9558	999.1631	895.1667	1000.0	484999	90.74768	13.523416	90.74769	13.522856	6.0079923	-90.97709	0.45269814	0.0071420525	-5.552675e-05	5207.284742355347
98	983.47723	7.2443924	992.1293	974.03424	926.9372	198.12865	1005.789	91.20086	1000.0	958.7	489999	90.73427	13.36939	90.734314	13.3685255	5.9969673	-90.954765	0.49121597	0.0071470854	2.351087e-05	5262.1617641448975
99	984.7455	5.023502	989.58984	976.2254	1002.3961	2.994474	1006.0407	996.7371	1000.0	1000.0	494999	90.82501	13.175691	90.82495	13.176064	5.9954324	-91.05954	0.41477045	0.0071128113	3.3608747e-05	5317.172738075256
100	611.7314	323.50046	976.1501	193.06825	964.1453	146.82072	1005.9445	329.36365	634.1429	966.4	499999	91.03478	12.932812	91.03483	12.93296	5.9819884	-91.26821	0.44923222	0.0067056185	0.00012294075	5371.942178964615
